Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What are two primary benefits of the 'utility storage' feature offered by systems like InServ?,Increased raw processing power and reduced network latency.,Elimination of the need for any physical drives and automatic data compression.,Reducing the immediate number of drives needed by hosts and delaying drive purchases.,Improved data encryption and simplified compliance auditing.,Enhanced compatibility with legacy operating systems and hardware.,C,"The text states this feature 'reduces drives needed by hosts, delays drive purchase.'"
"In an object storage system like HDFS, how is fast access to an object typically achieved across a cluster for computational tasks?",By transferring the entire object to a centralized high-speed cache.,By performing computations directly on the systems that store a copy of the object.,By using a dedicated fiber optic network for all data transfers.,By requiring all clients to download a full copy of the dataset.,By only allowing access from a single master node.,B,"The text explains: 'All systems in Hadoop cluster access object, but only systems with copy have fast access. Computations on data occur on those systems, results sent across network.'"
For what primary type of data access pattern is object storage typically designed?,"High-speed, transactional random access.","Real-time, interactive gaming data.","Small, frequently updated database records.","Bulk storage, not high-speed random access.",Temporary caching of application code.,D,"The text states: 'Object storage: usually for bulk storage, not high-speed random access.'"
Which two types of devices are identified as major secondary storage I/O units?,Central Processing Units (CPUs) and Graphics Processing Units (GPUs),Random Access Memory (RAM) and Read-Only Memory (ROM),Hard disk drives (HDDs) and nonvolatile memory (NVM) devices,Network Interface Cards (NICs) and Universal Serial Bus (USB) controllers,Solid-state drives (SSDs) and magnetic tape drives,C,The text explicitly states that 'Hard disk drives (HDDs) and nonvolatile memory (NVM) devices' are major secondary storage I/O units.
How is modern secondary storage typically structured?,As a hierarchical tree of directories and files,As a complex network of interconnected nodes,As large one-dimensional arrays of logical blocks,As a two-dimensional grid of physical sectors and tracks,"As an amorphous, unstructured collection of data bits",C,The text specifies that 'Modern secondary storage: structured as large one-dimensional arrays of logical blocks'.
"Which of the following is a method by which drives can be attached to a computer, as listed in the text?",Exclusively through wireless connections,Directly connected to external power supplies only,Through local I/O ports on the host,Via an integrated system-on-chip (SoC) design,Only as removable media for temporary storage,C,One of the listed attachment methods is 'Through local I/O ports on host'.
"Besides local I/O ports and network connections, how else can drives be attached to a computer?",Only through proprietary cloud services,By being directly connected to motherboards,Via Bluetooth short-range wireless links,Through a specialized audio interface,Embedded within the power supply unit,B,The text states drives can be 'Directly connected to motherboards'.
"According to the text, what type of connection allows drives to be attached to a computer through a network?",A peer-to-peer file sharing connection,A dedicated internet uplink,A communications network or storage network connection,An analog telephone line connection,A closed-circuit television network,C,The text lists 'Through communications network or storage network connection' as an attachment method.
Which two system components are responsible for generating requests for secondary storage I/O?,The CPU and the GPU,The display driver and the audio codec,The file system and virtual memory system,The network adapter and the printer driver,The power management unit and the cooling system,C,The text indicates that 'Requests for secondary storage I/O: generated by file system and virtual memory system'.
How does each request for secondary storage I/O specify the device address?,As a physical sector and track number,As a unique device serial number,As a logical block number,As a file name and directory path,As a memory-mapped I/O address,C,The text states that 'Each request: specifies device address as logical block number'.
